"","lon","lat","dp1","dp2","dp3","dp4","dp5"
"20508",-118.25,36.95,485277.389916941,334105.134272464,450618.005220294,879954.147207117,1207774.12007792
"20509",-118.15,36.95,483454.474076922,343009.32044751,458921.417638049,884943.247499619,1211106.69589735
"20510",-118.05,36.95,481798.2454399,351913.418093144,467243.729216152,889985.452553343,1214486.1433871
"20511",-117.95,36.95,480310.429999437,360817.424307874,475583.93856797,895079.858532585,1217912.06774112
"20512",-117.85,36.95,478992.598586056,369721.336232548,483941.111092368,900225.572771423,1221384.07317004
"20513",-117.75,36.95,477846.158892148,378625.151045315,492314.373648174,905421.713969768,1224901.76306445
"20514",-117.65,36.95,476872.348181644,387528.865957296,500702.909713782,910667.412364546,1228464.7401546
"20515",-117.55,36.95,476072.226769804,396432.478208825,509105.954982955,915961.809877194,1232072.60666646
"20516",-117.45,36.95,475446.672351357,405335.985066188,517522.793353292,921304.060238614,1235724.96447411
"20517",-117.35,36.95,474996.375246568,414239.383818793,525952.753268476,926693.329092709,1239421.4152484
"20518",-117.25,36.95,474721.834624559,423142.671776671,534395.204379567,932128.794079626,1243161.56060184
"20519",-117.15,36.95,474623.355751712,432045.846268315,542849.554494344,937609.644899801,1246945.00222969
"20520",-117.05,36.95,474701.048300364,440948.904638755,551315.246786934,943135.083359876,1250771.34204721
"20521",-116.95,36.95,474954.825739581,449851.844247872,559791.757242899,948704.323401511,1254640.18232303
"20522",-116.85,36.95,475384.405815906,458754.66246891,568278.59231755,954316.591114131,1258551.12580875
"20523",-116.75,36.95,475989.312117841,467657.356687148,576775.286787514,959971.124732571,1262503.77586463
"20524",-116.65,36.95,476768.87670392,476559.924298725,585281.401777664,965667.174620574,1266497.73658134
"20525",-116.55,36.95,477722.243760664,485462.362709599,593796.522947327,971404.003241089,1270532.61289801
"20526",-116.45,36.95,478848.374244087,494364.6693346,602320.258821292,977180.885114194,1274608.01071628
"20527",-116.35,36.95,480146.051446673,503266.841596605,610852.239252614,982997.106763586,1278723.53701065
"20528",-116.25,36.95,481613.887421394,512168.87692578,619392.114005468,988851.966652365,1282878.79993489
"20529",-116.15,36.95,483250.33018549,521070.772758911,627939.551447482,994744.775108989,1287073.4089248
"20530",-116.05,36.95,485053.671619384,529972.526538793,636494.237341991,1000674.85424407,1291306.97479715
"20531",-115.95,36.95,487022.055970662,538874.13571368,645055.873731585,1006641.53785881,1295579.10984487
"20532",-115.85,36.95,489153.488869233,547775.597736799,653624.17790515,1012644.17134569,1299889.42792866
"20533",-115.75,36.95,491445.846757773,556676.910065888,662198.881441312,1018682.11158217,1304237.54456489
"20534",-115.65,36.95,493896.886641285,565578.070162799,670779.729321919,1024754.72681786,1308623.07700994
"20535",-115.55,36.95,496504.256060845,574479.075493128,679366.479109708,1030861.39655598,1313045.64434098
"20536",-133.95,36.85,1604407.50896854,1064206.56711624,975984.978087618,1096020.92370536,1381581.10413441
"20537",-133.85,36.85,1595680.31874043,1055312.72803232,967296.428829117,1089665.95366274,1376746.40517218
"20538",-133.75,36.85,1586957.15626674,1046418.60759739,958609.942300978,1083340.16988816,1371944.12327022
"20539",-133.65,36.85,1578238.09730948,1037524.20860786,949925.585185842,1077044.0948044,1367174.60669029
"20540",-133.55,36.85,1569523.21922559,1028629.53386895,941243.426516733,1070778.26058996,1362438.20615376
"20541",-133.45,36.85,1560812.60100952,1019734.58619522,932563.537784936,1064543.20931767,1357735.27479976
"20542",-133.35,36.85,1552106.32333706,1010839.368411,923885.993053834,1058339.49309137,1353066.1681406
"20543",-133.25,36.85,1543404.46861062,1001943.88335084,915210.869079042,1052167.67418008,1348431.24401448
"20544",-133.15,36.85,1534707.12100589,993048.133860103,906538.245435296,1046028.32514959,1343830.86253536
"20545",-133.05,36.85,1526014.36651996,984152.122795449,897868.204650509,1039922.02899071,1339265.38604
"20546",-132.95,36.85,1517326.29302103,975255.853025427,889200.832347468,1033849.37924417,1334735.17903195
"20547",-132.85,36.85,1508642.99029961,966359.327431081,880536.217393704,1027810.98012134,1330240.60812271
"20548",-132.75,36.85,1499964.55012148,957462.548906581,871874.45206004,1021807.44662063,1325782.04196961
"20549",-132.65,36.85,1491291.06628218,948565.520359893,863215.632188449,1015839.40463884,1321359.85121081
"20550",-132.55,36.85,1482622.63466347,939668.244713496,854559.857369838,1009907.49107706,1316974.4083969
"20551",-132.45,36.85,1473959.35329141,930770.724905121,845907.231132433,1004012.35394061,1312626.08791941
"20552",-132.35,36.85,1465301.32239648,921872.963888562,837257.861141528,998154.6524323,1308315.265936
"20553",-132.25,36.85,1456648.64447555,912974.964634489,828611.85941136,992335.057038548,1304042.32029226
"20554",-132.15,36.85,1448001.42435597,904076.730131353,819969.342530008,986554.249607655,1299807.6304402
"20555",-132.05,36.85,1439359.76926172,895178.263386324,811330.431898219,980812.923419593,1295611.57735327
"20556",-131.95,36.85,1430723.78888173,886279.567426276,802695.25398317,975111.783246607,1291454.54343789
"20557",-131.85,36.85,1422093.59544051,877380.645298863,794063.940588279,969451.545403938,1287336.9124415
"20558",-131.75,36.85,1413469.30377109,868481.500073616,785436.629140193,963832.937789856,1283259.06935703
"20559",-131.65,36.85,1404851.03139042,859582.134843149,776813.462994278,958256.699914286,1279221.40032382
"20560",-131.55,36.85,1396238.89857727,850682.552724415,768194.591759987,952723.582915187,1275224.29252487
"20561",-131.45,36.85,1387633.02845279,841782.756860049,759580.171647572,947234.349561824,1271268.13408054
"20562",-131.35,36.85,1379033.54706378,832882.750419808,750970.365837828,941789.774244108,1267353.31393847
"20563",-131.25,36.85,1370440.58346875,823982.536602073,742365.344876589,936390.642947055,1263480.22175997
"20564",-131.15,36.85,1361854.26982694,815082.118635481,733765.287095941,931037.753209487,1259649.24780259
"20565",-131.05,36.85,1353274.74149042,806181.499780651,725170.37906425,925731.914065981,1255860.78279909
"20566",-130.95,36.85,1344702.13709926,797280.683332021,716580.816067258,920473.945971123,1252115.21783265
"20567",-130.85,36.85,1336136.59868004,788379.672619822,707996.802622797,915264.680705057,1248412.9442085
"20568",-130.75,36.85,1327578.27174776,779478.471012167,699418.553031765,910104.961259299,1244754.35332171
"20569",-130.65,36.85,1319027.30541127,770577.081917305,690846.291968424,904995.641701794,1241139.83652149
"20570",-130.55,36.85,1310483.85248238,761675.508786019,682280.255113186,899937.587020167,1237569.78497171
"20571",-130.45,36.85,1301948.06958877,752773.755114195,673720.689831473,894931.672942091,1234044.58950796
"20572",-130.35,36.85,1293420.11729084,743871.824445592,665167.855902551,889978.785731714,1230564.64049086
"20573",-130.25,36.85,1284900.16020275,734969.720374777,656622.026302529,885079.821961048,1227130.32765605
"20574",-130.15,36.85,1276388.36711766,726067.44655031,648083.488046272,880235.688255274,1223742.03996052
"20575",-130.05,36.85,1267884.91113739,717165.006678151,639552.543093272,875447.301010867,1220400.16542564
"20576",-129.95,36.85,1259389.96980678,708262.404525318,631029.509323136,870715.586085485,1217105.09097681
"20577",-129.85,36.85,1250903.72525275,699359.643923846,622514.721586856,866041.478458596,1213857.20227982
"20578",-129.75,36.85,1242426.3643284,690456.728775017,614008.532840644,861425.921861769,1210656.88357402
"20579",-129.65,36.85,1233958.07876225,681553.66305395,605511.315369821,856869.868377713,1207504.51750241
"20580",-129.55,36.85,1225499.06531284,672650.450814545,597023.462111001,852374.278007028,1204400.4849387
"20581",-129.45,36.85,1217049.52592897,663747.096194819,588545.388081632,847940.118201804,1201345.16481149
"20582",-129.35,36.85,1208609.66791567,654843.603422695,580077.531926964,843568.363365181,1198338.93392566
"20583",-129.25,36.85,1200179.7041063,645939.976822237,571620.357595456,839259.99431608,1195382.16678108
"20584",-129.15,36.85,1191759.85304081,637036.220820441,563174.356154927,835015.997718354,1192475.23538886
"20585",-129.05,36.85,1183350.33915059,628132.339954579,554740.04776297,830837.365473735,1189618.50908517
"20586",-128.95,36.85,1174951.39295008,619228.338880192,546317.983806609,826725.094077972,1186812.35434281
"20587",-128.85,36.85,1166563.25123541,610324.222379774,537908.74922788,822680.183939724,1184057.13458075
"20588",-128.75,36.85,1158186.15729034,601419.995372223,529512.965053687,818703.638661815,1181353.20997175
"20589",-128.65,36.85,1149820.36109984,592515.662923149,521131.291150479,814796.46428464,1178700.93724824
"20590",-128.55,36.85,1141466.11957155,583611.23025613,512764.429226415,810959.668491596,1176100.66950666
"20591",-128.45,36.85,1133123.69676546,574706.702764999,504413.126106298,807194.259776544,1173552.75601048
"20592",-128.35,36.85,1124793.36413213,565802.086027312,496078.177307365,803501.246573517,1171057.54199199
"20593",-128.25,36.85,1116475.40075978,556897.385819077,487760.430947175,799881.636348972,1168615.36845324
"20594",-128.15,36.85,1108170.09363057,547992.608130949,479460.79201843,796336.434657115,1166226.57196621
"20595",-128.05,36.85,1099877.7378865,539087.759186009,471180.227069456,792866.644158968,1163891.48447244
"20596",-127.95,36.85,1091598.63710524,530182.845459344,462919.769333562,789473.263606064,1161610.43308251
"20597",-127.85,36.85,1083333.1035863,521277.873699627,454680.52435543,786157.286789834,1159383.73987534
"20598",-127.75,36.85,1075081.45864791,512372.850952951,446463.676168191,782919.701457951,1157211.7216978
"20599",-127.65,36.85,1066844.03293512,503467.784589181,438270.494081019,779761.488199124,1155094.68996477
"20600",-127.55,36.85,1058621.16673938,494562.682331165,430102.340143972,776683.619298047,1153032.95045991
"20601",-127.45,36.85,1050413.21033023,485657.552287155,421960.677364347,773687.057562409,1151026.80313736
"20602",-127.35,36.85,1042220.52429942,476752.402986843,413847.078757336,770772.755124116,1149076.54192481
"20603",-127.25,36.85,1034043.47991798,467847.243421537,405763.237323045,767941.652217102,1147182.45452794
"20604",-127.15,36.85,1025882.45950674,458942.083088988,397710.977052197,765194.6759343,1145344.82223677
"20605",-127.05,36.85,1017737.85682077,450036.93204355,389692.265074074,762532.738966613,1143563.91973398
"20606",-126.95,36.85,1009610.07744828,441131.800952412,381709.225072394,759956.738326899,1141840.01490567
"20607",-126.85,36.85,1001499.53922447,432226.701158771,373764.152107945,757467.554062222,1140173.36865465
"20608",-126.75,36.85,993406.672660951,423321.64475298,365859.529000744,755066.047957832,1138564.23471672
"20609",-126.65,36.85,985331.921391179,414416.644652859,357998.044439108,752753.062236488,1137012.85948005
"20610",-126.55,36.85,977275.742632554,405511.714694587,350182.61299804,750529.418256989,1135519.48180813
"20611",-126.45,36.85,969238.607665751,396606.86973583,342416.397264253,748395.915215871,1134084.33286637
"20612",-126.35,36.85,961221.002331835,387702.125773064,334702.83227934,746353.328856447,1132707.63595279
"20613",-126.25,36.85,953223.427547811,378797.500075451,327045.65252525,744402.410189445,1131389.606333
"20614",-126.15,36.85,945246.399841168,369893.011338021,319448.921685586,742543.884229635,1130130.45107973
"20615",-126.05,36.85,937290.45190407,360988.679857522,311917.06542107,740778.448752939,1128930.36891721
"20616",-125.95,36.85,929356.13316779,352084.527734927,304454.90739464,739106.773078543,1127789.55007071
